96.86,277.09,25.008,0.96043
96.882,277.08,25.013,0.9603
96.922,277.07,25.024,0.96017
96.848,277.09,25.005,0.96003
96.86,277.09,25.008,0.95989
96.881,277.08,25.013,0.95976
96.921,277.07,25.023,0.95963
96.848,277.09,25.005,0.95949
96.86,277.09,25.008,0.95935
96.882,277.08,25.013,0.95922
96.922,277.07,25.024,0.95909
96.848,277.09,25.005,0.95895
96.86,277.09,25.008,0.95881
96.881,277.08,25.013,0.95868
96.921,277.07,25.023,0.95855
96.848,277.09,25.005,0.95841
96.86,277.09,25.008,0.95827
96.882,277.08,25.013,0.95814
96.922,277.07,25.024,0.95801
96.848,277.09,25.005,0.95786
96.86,277.09,25.008,0.95773
96.881,277.08,25.013,0.9576
96.921,277.07,25.023,0.95746
96.848,277.09,25.005,0.95732
96.86,277.09,25.008,0.95719
96.882,277.08,25.013,0.95706
96.922,277.07,25.024,0.95692
96.848,277.09,25.005,0.95678
96.86,277.09,25.008,0.95665
96.881,277.08,25.013,0.95652
96.921,277.07,25.023,0.95638
96.848,277.09,25.005,0.95624
96.86,277.09,25.008,0.95611
96.882,277.08,25.013,0.95598
96.922,277.07,25.024,0.95584
96.848,277.09,25.005,0.9557
96.86,277.09,25.008,0.95557
96.881,277.08,25.013,0.95543
96.921,277.07,25.023,0.9553
96.848,277.09,25.005,0.95516
96.86,277.09,25.008,0.95503
96.882,277.08,25.013,0.95489
96.922,277.07,25.024,0.95476
96.848,277.09,25.005,0.95462
96.86,277.09,25.008,0.95448
96.881,277.08,25.013,0.95435
96.921,277.07,25.024,0.95422
96.848,277.09,25.005,0.95408
96.86,277.09,25.008,0.95394
96.882,277.08,25.013,0.95381
96.922,277.07,25.024,0.95368
96.848,277.09,25.005,0.95354
96.86,277.09,25.008,0.9534
96.881,277.08,25.013,0.95327
96.921,277.07,25.024,0.95314
96.848,277.09,25.005,0.953
96.86,277.09,25.008,0.95286
96.881,277.08,25.013,0.95273
96.922,277.07,25.024,0.9526
96.848,277.09,25.005,0.95246
96.86,277.09,25.008,0.95232
96.881,277.08,25.013,0.95219
96.921,277.07,25.024,0.95206
96.848,277.09,25.005,0.95191
96.86,277.09,25.008,0.95178
96.881,277.08,25.013,0.95165
96.922,277.07,25.024,0.95152
96.848,277.09,25.005,0.95137
96.86,277.09,25.008,0.95124
96.881,277.08,25.013,0.95111
96.921,277.07,25.024,0.95097
96.848,277.09,25.005,0.95083
96.86,277.09,25.008,0.9507
96.881,277.08,25.013,0.95057
96.922,277.07,25.024,0.95043
96.848,277.09,25.005,0.95029
96.86,277.09,25.008,0.95016
96.881,277.08,25.013,0.95003
96.921,277.07,25.024,0.94989
96.848,277.09,25.005,0.94975
96.86,277.09,25.008,0.94962
96.881,277.08,25.013,0.94948
96.922,277.07,25.024,0.94935
96.848,277.09,25.005,0.94921
96.86,277.09,25.008,0.94907
96.881,277.08,25.013,0.94894
96.921,277.07,25.024,0.94881
96.848,277.09,25.005,0.94867
96.86,277.09,25.008,0.94853
96.881,277.08,25.013,0.9484
96.922,277.07,25.024,0.94827
96.848,277.09,25.005,0.94813
96.86,277.09,25.008,0.94799
96.881,277.08,25.013,0.94786
96.921,277.07,25.024,0.94773
96.848,277.09,25.005,0.94759
96.86,277.09,25.008,0.94745
96.881,277.08,25.013,0.94732
96.922,277.07,25.024,0.94719
96.848,277.09,25.005,0.94705
96.86,277.09,25.008,0.94691
96.881,277.08,25.013,0.94678
96.922,277.07,25.024,0.94665
96.848,277.09,25.005,0.94651
96.86,277.09,25.008,0.94637
96.881,277.08,25.013,0.94624
96.922,277.07,25.024,0.94611
96.848,277.09,25.005,0.94596
96.86,277.09,25.008,0.94583
96.881,277.08,25.013,0.9457
96.922,277.07,25.024,0.94556
96.848,277.09,25.005,0.94542
96.86,277.09,25.008,0.94529
96.881,277.08,25.013,0.94516
96.922,277.07,25.024,0.94502
96.848,277.09,25.005,0.94488
96.86,277.09,25.008,0.94475
96.881,277.08,25.013,0.94462
96.922,277.07,25.024,0.94448
96.848,277.09,25.005,0.94434
96.86,277.09,25.008,0.94421
96.881,277.08,25.013,0.94408
96.922,277.07,25.024,0.94394
96.848,277.09,25.005,0.9438
96.86,277.09,25.008,0.94367
96.881,277.08,25.013,0.94353
96.922,277.07,25.024,0.9434
96.848,277.09,25.005,0.94326
96.86,277.09,25.008,0.94312
96.881,277.08,25.013,0.94299
96.922,277.07,25.024,0.94286
96.848,277.09,25.005,0.94272
96.86,277.09,25.008,0.94258
96.881,277.08,25.013,0.94245
96.922,277.07,25.024,0.94232
96.848,277.09,25.005,0.94218
96.86,277.09,25.008,0.94204
96.881,277.08,25.013,0.94191
96.922,277.07,25.024,0.94178
96.848,277.09,25.005,0.94164
96.86,277.09,25.008,0.9415
96.881,277.08,25.013,0.94137
96.922,277.07,25.024,0.94124
96.848,277.09,25.005,0.9411
96.86,277.09,25.008,0.94096
96.881,277.08,25.013,0.94083
96.922,277.07,25.024,0.9407
96.848,277.09,25.005,0.94056
96.86,277.09,25.008,0.94042
96.881,277.08,25.013,0.94029
96.922,277.07,25.024,0.94016
96.848,277.09,25.005,0.94001
96.86,277.09,25.008,0.93988
96.881,277.08,25.013,0.93975
96.922,277.07,25.024,0.93962
96.848,277.09,25.005,0.93947
96.86,277.09,25.008,0.93934
96.881,277.08,25.013,0.93921
96.922,277.07,25.024,0.93907
96.848,277.09,25.005,0.93893
96.86,277.09,25.008,0.9388
96.881,277.08,25.013,0.93867
96.922,277.07,25.024,0.93853
96.848,277.09,25.005,0.93839
96.86,277.09,25.008,0.93826
96.881,277.08,25.013,0.93813
96.922,277.07,25.024,0.93799
96.848,277.09,25.005,0.93785
96.86,277.09,25.008,0.93772
96.881,277.08,25.013,0.93758
96.922,277.07,25.024,0.93745
49.438,289.05,12.67,0.93192
39.691,292.14,10.264,0.93099
33.012,294.53,8.61,0.93037
28.447,296.36,7.4765,0.92997
25.313,297.73,6.6969,0.92976
23.162,298.74,6.1612,0.92964
21.698,299.47,5.7966,0.92952
20.688,300,5.5446,0.92943
20.001,300.36,5.3737,0.92933
19.524,300.62,5.2548,0.92923
19.204,300.8,5.1751,0.92912
18.977,300.93,5.1185,0.929
18.829,301.01,5.0818,0.92888
18.719,301.08,5.0544,0.92876
18.652,301.11,5.0379,0.92863
18.598,301.15,5.0241,0.9285
18.569,301.16,5.0172,0.92838
18.54,301.18,5.0097,0.92824
18.53,301.18,5.0077,0.92812
18.481,301.21,4.9938,0.928
18.507,301.2,5.0015,0.92787
18.506,301.2,5.0016,0.92774
18.496,301.2,4.9987,0.9276
18.5,301.2,5.0002,0.92748
18.39,301.27,4.968,0.92736
18.439,301.24,4.9825,0.92722
18.469,301.22,4.9911,0.92709
18.491,301.21,4.9975,0.92694
18.497,301.2,4.9993,0.92683
18.466,301.22,4.9904,0.9267
18.487,301.21,4.9966,0.92658
18.494,301.21,4.9984,0.92644
18.497,301.2,4.9994,0.92629
18.495,301.2,4.9988,0.92616
18.393,301.26,4.9692,0.92603
18.442,301.23,4.9834,0.9259
18.46,301.22,4.9885,0.92576
18.49,301.21,4.9973,0.92563
18.496,301.2,4.9991,0.92552
18.479,301.21,4.9943,0.92539
18.487,301.21,4.9966,0.92525
18.426,301.24,4.9786,0.92511
18.475,301.22,4.9931,0.92497
18.419,301.25,4.9768,0.92483
18.456,301.23,4.9874,0.9247
18.41,301.25,4.974,0.92457
18.45,301.23,4.9859,0.92443
18.394,301.26,4.9695,0.9243
18.442,301.23,4.9835,0.92417
18.46,301.22,4.9887,0.92403
18.49,301.21,4.9973,0.92391
18.496,301.2,4.9991,0.92379
18.479,301.21,4.9942,0.92366
18.487,301.21,4.9966,0.92352
18.494,301.21,4.9984,0.92339
18.496,301.2,4.9992,0.92325
18.491,301.21,4.9976,0.92313
18.495,301.2,4.999,0.923
18.489,301.21,4.9971,0.92286
18.496,301.2,4.9991,0.92274
18.462,301.22,4.9893,0.92262
18.488,301.21,4.9969,0.92249
18.493,301.21,4.9983,0.92236
18.472,301.22,4.9921,0.92223
18.489,301.21,4.997,0.92209
18.496,301.2,4.999,0.92197
18.467,301.22,4.9907,0.92185
18.488,301.21,4.9968,0.92172
18.494,301.2,4.9986,0.92159
18.389,301.27,4.9679,0.92146
18.44,301.24,4.9829,0.92133
18.46,301.22,4.9886,0.92119
18.49,301.21,4.9973,0.92106
18.496,301.2,4.9991,0.92095
18.479,301.21,4.9943,0.92082
18.487,301.21,4.9966,0.92068
18.424,301.25,4.9782,0.92054
18.476,301.22,4.9934,0.92039
18.423,301.25,4.978,0.92026
18.457,301.23,4.9878,0.92012
18.413,301.25,4.975,0.91999
18.452,301.23,4.9864,0.91986
18.398,301.26,4.9707,0.91973
18.445,301.23,4.9842,0.91959
18.457,301.23,4.9878,0.91946
18.491,301.21,4.9976,0.91933
18.495,301.2,4.9989,0.9192
18.492,301.21,4.9981,0.91907
18.496,301.2,4.9992,0.91894
18.491,301.21,4.9978,0.91882
18.496,301.2,4.999,0.91869
18.492,301.21,4.998,0.91856
18.496,301.2,4.9991,0.91844
18.492,301.21,4.9979,0.91831
18.496,301.2,4.9991,0.91818
18.492,301.21,4.9979,0.91805
18.496,301.2,4.9991,0.91793
18.492,301.21,4.9979,0.9178
18.496,301.2,4.9991,0.91767
18.492,301.21,4.9979,0.91755
18.496,301.2,4.9991,0.91742
18.492,301.21,4.9979,0.91729
18.496,301.2,4.9991,0.91716
18.492,301.21,4.9979,0.91704
18.496,301.2,4.9991,0.91691
18.492,301.21,4.9979,0.91678
18.496,301.2,4.9991,0.91666
18.492,301.21,4.9979,0.91653
18.496,301.2,4.9991,0.9164
18.492,301.21,4.9979,0.91627
18.496,301.2,4.9991,0.91615
18.492,301.21,4.9979,0.91602
18.496,301.2,4.9991,0.91589
18.492,301.21,4.9979,0.91577
18.496,301.2,4.9991,0.91564
18.492,301.21,4.9979,0.91551
18.496,301.2,4.9991,0.91538
18.492,301.21,4.9979,0.91526
18.496,301.2,4.9991,0.91513
18.492,301.21,4.9979,0.915
18.496,301.2,4.9991,0.91488
18.492,301.21,4.9979,0.91475
18.496,301.2,4.9991,0.91462
18.492,301.21,4.9979,0.91449
18.496,301.2,4.9991,0.91437
18.492,301.21,4.9979,0.91424
18.496,301.2,4.9991,0.91411
18.492,301.21,4.9979,0.91399
18.496,301.2,4.9991,0.91386
18.492,301.21,4.9979,0.91373
18.496,301.2,4.9991,0.9136
18.492,301.21,4.9979,0.91348
18.496,301.2,4.9991,0.91335
18.492,301.21,4.9979,0.91322
18.496,301.2,4.9991,0.9131
18.492,301.21,4.9979,0.91297
18.496,301.2,4.9991,0.91284
18.492,301.21,4.9979,0.91271
18.496,301.2,4.9991,0.91259
18.492,301.21,4.9979,0.91246
18.496,301.2,4.9991,0.91233
18.492,301.21,4.9979,0.91221
18.496,301.2,4.9991,0.91208
18.492,301.21,4.9979,0.91195
18.496,301.2,4.9991,0.91182
18.492,301.21,4.9979,0.9117
18.496,301.2,4.9991,0.91157
18.492,301.21,4.9979,0.91144
18.496,301.2,4.9991,0.91132
18.492,301.21,4.9979,0.91119
18.496,301.2,4.9991,0.91106
18.492,301.21,4.9979,0.91093
18.496,301.2,4.9991,0.91081
18.492,301.21,4.9979,0.91068
18.496,301.2,4.9991,0.91055
18.492,301.21,4.9979,0.91043
18.496,301.2,4.9991,0.9103
18.492,301.21,4.9979,0.91017
18.496,301.2,4.9991,0.91005
18.492,301.21,4.9979,0.90992
18.496,301.2,4.9991,0.90979
18.492,301.21,4.9979,0.90966
18.496,301.2,4.9991,0.90954
18.492,301.21,4.9979,0.90941
18.496,301.2,4.9991,0.90928
18.492,301.21,4.9979,0.90915
18.496,301.2,4.9991,0.90903
18.492,301.21,4.9979,0.9089
18.496,301.2,4.9991,0.90877
18.492,301.21,4.9979,0.90865
18.496,301.2,4.9991,0.90852
18.492,301.21,4.9979,0.90839
18.496,301.2,4.9991,0.90827
18.492,301.21,4.9979,0.90814
18.496,301.2,4.9991,0.90801
18.492,301.21,4.9979,0.90788
18.496,301.2,4.9991,0.90776
18.492,301.21,4.9979,0.90763
18.496,301.2,4.9991,0.9075
18.492,301.21,4.9979,0.90737
18.496,301.2,4.9991,0.90725
18.492,301.21,4.9979,0.90712
18.496,301.2,4.9991,0.90699
18.492,301.21,4.9979,0.90687
18.496,301.2,4.9991,0.90674
18.492,301.21,4.9979,0.90661
18.496,301.2,4.9991,0.90649
18.492,301.21,4.9979,0.90636
18.496,301.2,4.9991,0.90623
18.492,301.21,4.9979,0.9061
18.496,301.2,4.9991,0.90598
18.492,301.21,4.9979,0.90585
18.496,301.2,4.9991,0.90572
18.492,301.21,4.9979,0.90559
18.496,301.2,4.9991,0.90547
18.492,301.21,4.9979,0.90534
18.496,301.2,4.9991,0.90521
18.492,301.21,4.9979,0.90509
18.496,301.2,4.9991,0.90496
18.492,301.21,4.9979,0.90483
18.496,301.2,4.9991,0.90471
18.492,301.21,4.9979,0.90458
18.496,301.2,4.9991,0.90445
18.492,301.21,4.9979,0.90432
18.496,301.2,4.9991,0.9042
18.492,301.21,4.9979,0.90407
18.496,301.2,4.9991,0.90394
18.492,301.21,4.9979,0.90381
18.496,301.2,4.9991,0.90369
18.492,301.21,4.9979,0.90356
18.496,301.2,4.9991,0.90343
18.492,301.21,4.9979,0.90331
18.496,301.2,4.9991,0.90318
18.492,301.21,4.9979,0.90305
18.496,301.2,4.9991,0.90293
18.492,301.21,4.9979,0.9028
18.496,301.2,4.9991,0.90267
18.492,301.21,4.9979,0.90254
18.496,301.2,4.9991,0.90242
18.492,301.21,4.9979,0.90229
18.496,301.2,4.9991,0.90216
18.492,301.21,4.9979,0.90203
18.496,301.2,4.9991,0.90191
18.492,301.21,4.9979,0.90178
18.496,301.2,4.9991,0.90165
18.492,301.21,4.9979,0.90153
18.496,301.2,4.9991,0.9014
18.492,301.21,4.9979,0.90127
18.496,301.2,4.9991,0.90115
18.492,301.21,4.9979,0.90102
18.496,301.2,4.9991,0.90089
18.492,301.21,4.9979,0.90076
18.496,301.2,4.9991,0.90064
18.492,301.21,4.9979,0.90051
18.496,301.2,4.9991,0.90038
18.492,301.21,4.9979,0.90025
18.496,301.2,4.9991,0.90013
18.492,301.21,4.9979,0.9
18.496,301.2,4.9991,0.89987
18.492,301.21,4.9979,0.89975
18.496,301.2,4.9991,0.89962
18.492,301.21,4.9979,0.89949
18.496,301.2,4.9991,0.89937
18.492,301.21,4.9979,0.89924
18.496,301.2,4.9991,0.89911
18.492,301.21,4.9979,0.89898
18.496,301.2,4.9991,0.89886
18.492,301.21,4.9979,0.89873
18.496,301.2,4.9991,0.8986
18.492,301.21,4.9979,0.89847
18.496,301.2,4.9991,0.89835
18.492,301.21,4.9979,0.89822
18.496,301.2,4.9991,0.89809
18.492,301.21,4.9979,0.89797
18.496,301.2,4.9991,0.89784
18.492,301.21,4.9979,0.89771
18.496,301.2,4.9991,0.89759
18.492,301.21,4.9979,0.89746
18.496,301.2,4.9991,0.89733
18.492,301.21,4.9979,0.8972
18.496,301.2,4.9991,0.89708
18.492,301.21,4.9979,0.89695
18.496,301.2,4.9991,0.89682
18.492,301.21,4.9979,0.89669
18.496,301.2,4.9991,0.89657
18.492,301.21,4.9979,0.89644
18.496,301.2,4.9991,0.89631
18.492,301.21,4.9979,0.89619
18.496,301.2,4.9991,0.89606
18.492,301.21,4.9979,0.89593
18.496,301.2,4.9991,0.89581
18.492,301.21,4.9979,0.89568
18.496,301.2,4.9991,0.89555
18.492,301.21,4.9979,0.89542
18.496,301.2,4.9991,0.8953
18.492,301.21,4.9979,0.89517
18.496,301.2,4.9991,0.89504
18.492,301.21,4.9979,0.89491
18.496,301.2,4.9991,0.89479
18.492,301.21,4.9979,0.89466
18.496,301.2,4.9991,0.89453
18.492,301.21,4.9979,0.89441
18.496,301.2,4.9991,0.89428
18.492,301.21,4.9979,0.89415
18.496,301.2,4.9991,0.89403
18.492,301.21,4.9979,0.8939
18.496,301.2,4.9991,0.89377
